ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20,ATTR21,ATTR22,ATTR23,ATTR24,ATTR25,ATTR26,ATTR27,ATTR28,ATTR29,ATTR30,ATTR31,ATTR32,ATTR33,ATTR34,ATTR35,ATTR36,ATTR37,ATTR38,ATTR39,ATTR40,ATTR41,ATTR42,ATTR43,ATTR44,ATTR45,ATTR46,ATTR47,ATTR48,ATTR49,ATTR50
360.63,490.61,582.36,532.45,28.02,334.39,139.13,763.69,417.87,656.58,875.17,74.77,917.38,720.39,745.23,328.47,273.04,361.17,155.26,781.45,95.1,488.8,662.74,148.5,974.36,421.05,511.41,877.05,42.61,660.48,38.01,641.32,898.06,991.88,348.53,591.5,830.71,735.39,929.91,159.7,103.16,543.22,347.68,780.27,727.58,873.94,869.02,254.43,11.63,901.55
747.39,327.02,591.17,452.63,571.5,119.15,326.71,17.19,960.88,334.61,154.95,946.8,592.45,45.5,651.55,775.88,545.56,592.22,568.37,172.0,538.57,340.13,196.27,44.63,394.25,544.6,691.15,687.46,261.46,483.56,56.41,685.47,717.66,127.72,863.97,153.15,576.57,680.95,189.73,414.26,22.07,980.31,986.18,448.87,979.92,149.16,911.69,223.76,501.81,792.26
459.16,273.15,417.77,688.98,509.66,442.8,453.3,49.83,155.12,533.76,594.69,712.57,974.22,175.88,441.4,372.27,216.15,43.84,110.97,961.87,374.98,565.39,399.49,814.08,615.57,377.81,331.92,506.98,39.47,185.32,871.65,827.96,355.46,997.15,356.19,758.96,737.55,900.75,355.4,489.69,742.73,824.55,914.29,282.21,160.38,591.67,861.33,769.77,725.03,994.12
84.91,372.25,332.06,543.04,818.66,374.34,846.84,665.6,500.42,209.74,123.96,721.9,177.68,414.45,654.52,752.74,181.99,224.6,273.55,865.57,118.74,257.08,78.46,91.86,771.76,776.22,210.11,30.75,688.47,204.33,662.55,325.63,58.08,247.95,538.27,186.86,57.92,445.55,412.99,74.05,600.57,348.2,530.16,610.81,67.54,380.06,332.39,369.28,577.5,280.64
661.56,258.46,429.03,910.82,89.53,522.31,489.87,509.02,4.81,933.77,944.43,894.98,21.49,549.35,53.12,985.11,126.74,109.12,470.9,760.71,383.71,468.56,206.65,775.04,33.95,95.39,32.75,367.4,328.57,4.82,904.16,739.5,993.91,924.25,66.19,976.34,992.02,497.46,30.66,577.57,737.72,607.55,784.36,756.03,926.64,167.42,714.35,537.1,79.13,434.6
424.44,494.76,72.49,779.31,116.19,15.06,20.83,804.05,130.61,872.86,297.19,595.63,91.69,603.76,68.42,39.6,934.5,292.46,476.64,811.88,32.8,77.44,503.58,991.52,89.25,768.37,639.01,174.24,736.01,74.18,591.49,527.87,716.9,404.18,142.71,668.58,329.41,172.6,280.11,213.22,802.79,811.28,805.67,85.64,618.02,595.23,749.23,756.58,576.71,321.77
955.05,489.04,291.25,620.55,573.08,394.54,652.32,249.28,511.76,474.23,502.38,994.53,237.34,925.82,389.23,787.37,943.7,336.0,113.7,346.4,330.07,886.64,599.98,788.23,732.59,508.01,916.74,120.47,606.49,483.21,507.35,553.26,944.25,278.58,130.56,791.8,683.56,366.79,937.86,493.45,827.24,43.47,298.6,270.2,849.39,15.5,779.68,457.73,669.44,379.22
729.29,227.17,383.06,445.69,968.45,645.12,574.41,406.36,687.14,679.81,542.23,400.87,194.14,356.89,923.97,682.83,896.47,922.62,507.79,577.87,840.92,645.56,370.07,998.95,862.71,918.83,918.48,320.63,78.15,944.25,114.78,871.82,106.76,262.5,851.65,472.12,431.88,476.83,952.97,295.6,562.93,127.38,5.96,752.85,391.38,783.21,826.39,982.81,796.98,116.29
722.18,493.23,774.14,19.36,125.37,226.16,757.81,877.98,206.92,836.73,928.4,980.37,890.73,53.31,38.06,61.2,455.22,96.6,863.34,276.06,3.58,28.08,979.07,357.37,202.62,416.9,814.85,716.57,549.11,556.83,97.55,507.86,350.34,651.35,427.56,780.65,947.7,389.66,812.92,813.25,569.3,955.82,441.04,207.06,135.47,706.08,113.22,235.78,119.74,157.29
612.42,722.32,874.52,822.95,395.25,981.25,796.61,33.11,16.48,578.69,188.13,690.56,97.74,491.28,661.76,29.66,876.59,236.24,19.2,536.62,441.27,685.81,813.32,244.24,414.95,395.58,642.75,354.45,36.92,320.81,793.25,925.39,501.21,843.57,449.97,115.01,529.68,854.68,658.76,276.99,367.83,165.15,958.82,21.15,825.38,387.97,154.04,521.78,311.61,523.13
629.41,263.39,282.25,81.26,958.61,18.23,392.14,368.74,155.67,828.12,379.88,876.53,892.13,826.86,429.48,132.07,356.73,255.43,711.11,301.99,32.45,851.06,514.34,162.57,19.61,645.54,737.68,716.22,46.19,857.28,203.95,937.54,688.85,89.86,536.83,563.19,650.55,973.59,144.32,52.83,893.12,453.48,373.92,120.54,476.88,357.5,108.88,424.89,802.11,779.43
160.12,700.63,105.43,233.25,339.81,280.72,332.31,118.95,48.69,668.92,535.89,300.61,650.76,136.81,284.04,817.84,264.57,767.19,291.48,184.51,878.5,94.48,995.62,518.32,124.03,823.05,465.72,272.63,730.7,64.14,272.88,79.28,207.3,574.59,251.75,425.39,873.86,833.77,615.11,219.71,117.28,8.47,606.41,836.47,662.63,340.26,676.23,142.83,109.29,503.3
459.53,386.21,766.24,440.04,674.63,356.37,375.73,741.02,831.6,763.87,545.33,509.19,786.6,10.21,226.18,584.65,107.68,66.35,681.34,282.15,899.75,172.02,426.23,598.98,414.59,607.99,207.88,985.52,840.31,446.24,542.6,75.78,814.1,451.9,716.39,878.02,114.08,612.61,951.84,581.11,830.91,741.43,965.73,548.79,522.29,956.13,155.67,240.38,880.95,235.92
566.34,990.76,570.23,193.25,644.13,578.48,529.8,724.05,70.32,260.16,650.12,927.78,771.1,479.55,547.16,134.6,886.2,138.22,59.18,627.19,124.35,614.12,502.83,199.17,283.56,78.56,223.56,376.86,168.54,672.5,646.14,852.62,815.13,220.66,606.05,682.13,52.1,264.14,529.84,791.15,12.18,988.36,566.95,463.45,823.92,927.86,594.21,376.13,273.48,731.37
112.58,285.63,282.34,996.01,83.83,946.13,683.15,463.95,30.44,124.0,794.8,817.61,518.4,816.87,768.73,450.81,497.19,647.48,466.95,115.62,64.72,357.67,235.87,834.85,650.84,470.52,195.58,773.07,789.11,941.53,627.16,629.77,644.65,634.43,462.57,503.97,526.87,869.04,238.26,215.33,770.12,5.86,62.77,789.98,868.0,969.74,61.61,687.91,82.41,267.75
118.9,739.08,761.57,64.6,609.39,400.59,553.77,68.8,117.95,38.87,50.0,995.14,273.2,122.56,679.1,18.69,330.35,535.33,177.74,791.78,304.05,625.92,992.59,356.22,634.07,183.09,366.68,699.45,440.75,455.21,638.57,229.01,229.94,498.21,104.03,195.15,614.47,942.06,604.47,622.33,430.36,587.12,388.66,544.58,156.54,920.21,459.05,315.44,229.42,297.28
363.42,447.36,239.62,391.72,585.02,19.02,948.03,680.18,22.8,717.68,703.64,33.95,471.31,14.72,533.86,793.79,778.37,663.73,512.5,908.05,65.07,571.63,966.07,19.79,873.74,971.79,491.63,683.4,548.4,832.02,499.79,514.22,969.26,820.29,317.36,6.88,560.85,86.02,325.91,917.09,887.09,95.96,530.49,240.95,967.52,570.49,441.14,241.84,632.09,58.98
339.55,370.15,142.07,851.97,401.88,320.4,558.92,737.97,442.34,215.58,546.43,402.4,88.93,117.87,662.55,238.55,375.67,592.99,811.3,676.13,718.35,300.3,233.08,515.28,617.94,0.2,954.37,737.49,885.24,254.87,816.36,730.47,649.7,745.49,257.06,118.91,661.75,180.6,426.91,572.09,668.54,827.91,671.6,239.96,193.06,949.54,295.03,376.62,66.98,417.76
31.0,49.51,597.83,754.0,300.47,839.1,313.52,657.47,116.65,936.81,495.24,35.23,209.49,296.69,438.33,270.58,195.1,65.42,881.11,46.9,223.46,428.97,535.3,663.18,34.68,392.26,555.63,470.1,590.61,293.77,554.2,157.35,373.53,694.28,843.83,23.83,1.87,846.89,544.77,715.86,49.32,122.9,791.47,347.32,566.87,493.02,577.32,965.41,68.89,310.98
241.39,539.28,895.79,346.27,384.36,629.04,48.31,241.82,718.78,80.86,48.77,281.1,308.63,997.33,234.76,460.6,921.14,310.42,586.04,151.7,377.72,513.17,409.92,331.21,172.84,21.52,32.8,439.88,239.87,391.93,721.31,267.66,903.8,104.57,788.84,115.78,534.65,469.49,256.05,987.14,276.37,179.93,702.27,623.17,208.68,633.07,719.86,686.87,527.09,651.63
564.63,304.26,124.62,229.8,228.82,833.92,106.24,87.69,504.13,371.63,818.43,537.1,876.72,422.4,881.62,782.62,396.03,539.4,649.15,546.12,464.0,521.62,642.69,54.76,953.97,496.51,489.53,655.48,29.23,26.53,551.37,295.97,914.6,376.15,20.71,156.71,88.21,543.88,463.61,410.6,244.09,367.84,227.91,326.27,135.08,35.6,841.5,642.37,248.41,989.29
454.27,543.03,189.23,115.52,650.0,123.17,621.92,668.54,577.85,852.92,679.64,93.65,847.56,472.49,424.43,789.21,649.14,861.15,245.66,636.29,636.73,914.92,385.7,698.78,752.66,772.41,197.27,52.85,791.89,920.6,437.73,87.95,75.32,741.35,796.3,485.95,495.88,129.94,306.06,487.47,768.72,159.56,718.4,981.63,395.85,271.1,892.9,341.17,197.84,800.13
292.85,106.82,372.47,107.14,819.06,31.21,557.17,953.85,924.36,131.71,209.06,874.62,413.45,646.42,914.28,923.15,593.1,874.67,555.46,529.41,925.41,581.68,149.38,873.36,70.81,360.11,568.58,461.39,143.92,904.84,167.41,353.3,744.94,217.05,27.08,270.98,342.48,68.04,29.34,674.79,431.0,947.92,716.32,593.04,257.11,747.29,763.84,338.03,510.12,782.63
987.07,940.38,423.82,679.43,648.29,853.82,925.29,688.85,451.05,332.28,433.38,278.88,899.21,191.01,460.46,482.73,786.02,644.22,548.76,994.47,110.81,942.63,901.88,47.38,243.22,488.18,950.99,389.03,628.87,477.16,648.81,489.62,660.3,253.16,424.85,40.89,681.1,239.15,596.76,520.43,562.33,295.33,607.97,93.43,685.96,588.15,100.13,417.02,335.42,256.22
296.3,60.65,823.73,126.27,175.8,348.07,811.1,608.12,425.01,634.58,234.53,288.03,167.88,868.92,753.51,905.48,76.3,471.31,659.46,691.77,108.17,673.28,586.91,779.33,71.75,964.57,239.18,526.65,69.1,237.27,925.99,721.53,657.35,158.15,872.19,936.29,86.71,86.38,190.56,690.39,771.47,893.69,37.06,535.83,432.2,464.2,705.39,899.2,641.15,91.79
271.67,835.84,974.26,276.52,779.49,556.77,703.5,601.52,879.42,389.01,655.44,581.51,39.84,833.88,873.62,161.34,255.88,788.41,389.3,507.09,79.5,424.28,285.17,740.59,806.95,774.58,795.88,77.14,68.35,162.28,222.86,135.81,53.44,849.2,830.64,783.13,973.83,464.52,352.53,874.68,108.46,788.11,451.86,679.94,100.97,711.37,326.52,728.46,571.0,387.41
93.8,224.22,968.41,221.73,301.93,366.47,776.52,779.43,31.43,621.95,207.33,454.59,747.69,546.31,718.72,516.15,402.9,749.31,994.74,476.5,595.18,75.19,823.08,306.84,656.77,811.96,219.48,365.23,545.02,829.84,482.19,127.09,296.99,242.73,627.62,439.73,866.28,87.02,834.5,814.34,853.33,654.49,479.44,800.82,860.53,534.75,842.35,683.94,399.74,123.33
433.1,746.95,967.12,838.27,933.57,407.71,250.26,982.45,875.21,1.17,880.14,261.17,515.82,420.87,959.53,522.65,644.23,643.11,806.65,269.7,72.31,662.72,555.25,419.33,75.06,930.42,506.57,792.92,537.01,777.54,282.78,93.58,543.84,142.27,131.08,849.79,443.18,64.79,998.48,567.69,749.88,864.29,9.47,454.26,406.21,682.33,7.52,438.34,594.1,223.48
863.61,695.39,922.39,559.88,512.75,762.3,449.23,274.28,139.52,314.81,727.69,332.86,139.33,51.0,164.8,742.15,12.69,807.86,169.48,358.83,3.47,115.86,115.4,409.3,110.6,689.12,118.64,295.82,428.79,409.31,492.12,527.12,195.14,760.41,748.56,90.96,683.71,368.77,590.94,31.57,260.61,98.05,686.75,818.44,495.68,140.59,291.68,124.02,768.4,6.59
863.85,706.31,782.58,780.26,125.28,671.66,442.47,477.6,409.02,27.62,859.79,871.82,678.36,346.04,654.78,744.4,252.19,501.47,514.26,529.27,919.43,811.34,991.71,56.33,584.88,166.52,584.46,972.71,1.82,173.54,499.65,474.22,408.97,548.86,58.31,554.99,620.13,189.81,550.13,763.92,81.54,632.77,782.71,644.91,772.21,623.77,815.27,682.84,371.34,960.49
875.3,488.88,385.48,387.75,844.16,8.36,999.33,702.05,163.43,259.8,507.4,347.31,850.41,207.6,332.06,823.01,517.8,786.12,955.21,216.52,894.29,702.68,125.21,174.98,444.98,740.16,505.89,53.85,289.3,734.74,370.56,975.61,229.04,561.75,850.99,592.93,770.56,940.98,550.64,462.96,68.59,591.03,163.01,766.55,207.47,793.48,499.52,699.44,504.99,426.88
743.6,258.77,489.23,970.9,145.29,614.93,62.68,156.51,133.87,289.22,842.13,282.09,173.72,840.21,850.57,72.81,102.17,124.48,133.59,653.39,258.86,869.87,328.1,30.16,892.75,209.61,886.35,215.61,603.26,545.57,58.4,306.79,993.44,760.09,389.95,999.44,382.78,657.1,594.11,781.83,868.43,606.24,144.94,890.07,164.54,359.2,66.51,362.05,567.34,495.68
147.41,716.35,948.39,376.86,395.55,52.45,655.79,272.79,935.72,745.88,746.1,600.38,258.43,642.57,19.53,77.44,455.02,887.09,444.56,828.6,579.54,74.2,242.44,840.43,478.59,238.06,928.44,801.39,747.34,751.89,690.65,347.13,190.47,337.49,468.92,262.8,719.19,399.56,871.82,674.4,102.7,805.28,970.57,64.17,856.55,369.95,141.25,576.44,263.7,76.81
191.58,237.17,679.65,305.54,863.63,406.7,163.01,310.49,227.83,854.1,261.9,666.97,826.46,673.33,252.78,703.46,475.36,190.53,0.06,943.68,277.18,358.81,339.44,988.57,510.48,793.35,212.48,99.11,496.77,573.82,351.33,543.1,602.86,553.87,572.03,465.43,596.53,987.31,207.0,515.24,414.82,593.32,874.74,427.78,776.24,908.72,312.74,354.42,990.17,313.57
818.66,322.61,496.88,219.64,323.15,409.21,420.23,364.43,749.78,232.0,57.48,300.48,132.26,492.76,852.38,385.18,630.93,780.46,949.15,660.71,850.11,661.69,785.34,17.02,245.17,746.9,157.53,71.06,600.16,501.47,274.82,956.85,35.68,641.39,419.53,979.62,36.24,324.97,272.03,676.7,711.53,3.16,958.42,999.14,114.22,765.6,841.03,706.03,806.5,530.3
843.38,168.67,157.37,489.29,713.63,578.16,379.8,325.26,383.14,419.48,804.92,477.3,852.08,472.78,481.51,633.06,399.58,446.81,154.64,788.37,853.57,527.77,160.71,284.92,583.95,106.95,836.47,832.97,336.85,37.21,791.9,516.29,860.08,602.25,221.48,768.05,877.12,451.76,199.65,902.92,887.75,624.4,748.57,832.03,718.25,912.48,2.53,246.33,684.85,870.37
860.71,324.56,166.11,671.92,215.89,751.96,962.35,397.83,953.61,111.51,845.55,496.13,804.11,527.66,199.74,455.1,759.62,190.88,977.93,902.61,330.17,938.57,880.93,318.39,150.88,505.36,826.23,145.15,624.94,705.29,675.87,714.29,372.44,793.61,92.18,285.58,318.94,129.2,559.2,486.17,44.23,641.98,886.36,452.04,961.97,87.58,387.68,39.61,133.44,736.98
294.69,630.19,349.15,339.01,471.6,180.91,224.95,616.67,107.47,532.16,927.07,12.73,751.86,83.2,144.42,179.23,692.68,127.65,911.57,854.17,690.2,926.72,867.07,582.55,113.3,585.32,817.96,709.02,459.05,730.19,59.01,442.82,504.73,265.62,594.21,813.07,958.95,555.97,499.73,621.17,729.34,370.42,626.87,778.94,406.03,732.91,254.08,118.34,228.98,656.67
557.05,945.05,852.26,91.11,102.28,211.84,546.27,926.61,843.07,324.49,685.89,550.29,341.98,58.39,253.68,294.39,688.94,565.18,613.48,153.63,240.6,384.08,879.4,181.62,921.55,501.76,455.83,369.32,762.66,536.58,267.1,268.52,500.74,544.48,521.12,726.17,730.54,726.69,70.23,928.11,630.39,694.76,43.81,215.9,206.62,648.39,489.45,533.57,124.14,996.39
947.21,317.75,39.35,520.4,244.04,778.28,213.2,170.69,394.22,594.95,554.92,962.76,806.74,493.88,411.54,674.44,163.92,528.87,410.62,856.16,18.76,178.84,51.81,97.39,687.38,67.36,585.06,144.0,606.36,863.34,275.13,954.27,625.07,407.57,615.16,986.94,176.24,736.09,313.07,937.58,95.56,924.55,25.26,303.65,308.31,610.42,90.69,220.25,850.05,761.21
158.59,1.34,309.23,998.35,89.78,549.01,681.96,860.45,623.39,60.43,234.52,465.3,975.31,810.56,618.14,525.73,135.64,504.75,314.79,634.23,649.64,831.43,645.35,399.99,463.48,23.41,514.32,818.87,13.06,538.56,27.82,257.25,276.99,128.54,888.12,786.93,861.05,747.3,70.97,658.16,230.07,787.73,557.87,491.81,118.4,543.34,436.78,936.87,525.73,391.83
615.65,765.35,205.26,532.91,480.32,171.42,404.85,465.01,229.54,649.69,780.17,169.61,449.32,890.22,968.59,465.93,284.62,39.29,248.83,39.98,346.88,110.66,780.01,586.9,22.68,436.95,465.58,430.8,893.14,697.76,387.57,617.79,230.47,921.86,359.14,5.5,877.49,940.73,53.24,457.88,798.24,545.99,41.7,444.09,499.8,4.21,570.65,93.16,552.38,674.73
165.62,149.3,50.08,787.22,960.87,171.48,543.09,730.32,231.62,992.42,548.63,962.51,631.86,37.61,932.37,207.28,876.2,888.23,90.91,452.02,186.7,228.13,218.87,361.01,561.47,513.97,210.91,750.66,941.62,366.12,607.77,798.3,975.59,207.24,34.16,957.0,763.78,916.33,466.09,271.57,76.88,210.66,417.63,439.58,233.03,606.89,359.72,249.09,31.0,88.88
709.98,252.29,458.62,368.19,975.44,397.63,991.48,36.11,793.14,234.55,547.74,500.15,157.19,139.64,120.24,291.35,151.11,209.93,396.79,544.45,907.45,992.49,515.74,231.87,766.14,829.11,307.64,561.33,850.74,682.41,38.82,119.19,609.39,799.96,610.8,29.72,660.74,793.01,278.1,422.9,105.96,370.63,93.41,634.78,589.38,326.81,743.29,201.54,773.45,790.92
750.6,748.83,360.92,79.28,541.02,824.46,337.81,417.66,720.75,442.15,316.34,28.88,743.25,748.37,335.64,533.85,27.69,352.6,693.34,54.69,622.04,707.46,432.58,41.49,366.61,151.68,957.27,546.44,536.2,603.51,429.01,578.27,497.52,935.14,602.54,360.32,300.89,105.6,11.12,375.23,924.76,648.7,955.96,393.98,543.69,655.91,15.62,500.83,926.64,594.72
825.39,665.65,996.69,446.14,629.09,146.54,822.51,728.39,502.24,632.77,222.26,391.46,811.15,640.4,493.74,937.12,100.49,593.76,43.06,612.35,220.77,93.52,469.12,55.37,542.03,472.96,677.18,547.69,168.96,342.76,35.71,117.73,863.93,331.72,570.78,651.69,736.63,532.33,825.88,821.15,412.21,873.26,71.68,746.44,554.8,976.84,865.73,894.96,247.34,385.11
24.26,171.63,901.97,951.08,598.85,727.37,937.6,13.56,56.54,857.47,40.69,554.79,363.05,209.25,406.25,152.27,367.19,818.96,5.53,218.05,826.86,706.01,266.5,303.95,210.33,888.32,635.14,58.78,399.45,888.1,98.33,780.01,960.58,425.48,927.02,27.04,595.08,628.12,463.72,95.42,816.72,84.13,102.93,436.89,752.34,552.68,765.42,461.52,672.22,133.81
935.77,787.88,24.36,553.41,57.28,160.64,376.83,252.37,269.91,697.65,500.03,191.58,717.99,124.65,195.98,143.21,391.42,473.95,294.27,32.32,538.29,794.1,180.95,326.86,365.48,915.27,629.21,245.27,480.05,682.67,906.43,78.48,390.53,721.65,582.31,654.23,600.58,41.05,144.79,19.99,672.33,469.05,106.26,149.55,884.12,907.12,362.93,564.43,387.78,269.54
723.51,456.69,116.08,497.77,218.34,672.01,429.14,244.75,680.41,956.17,665.98,104.99,34.61,590.37,291.18,83.61,386.69,264.35,882.44,537.39,206.89,919.0,998.48,459.36,805.25,501.79,837.25,160.28,703.33,211.5,12.09,729.83,289.24,708.37,881.01,31.15,862.51,441.97,834.4,240.76,77.5,75.66,293.46,407.87,995.89,782.1,112.93,276.26,182.74,141.21
906.17,496.97,941.57,557.69,845.12,142.52,895.19,379.09,635.39,951.29,91.43,391.39,892.92,727.57,946.33,12.45,358.06,526.27,746.23,161.94,835.85,73.91,452.96,230.2,266.71,932.08,370.04,128.24,848.97,582.7,745.32,445.96,605.42,303.4,903.53,14.94,599.83,681.53,438.98,225.97,774.53,570.46,128.18,110.9,986.14,759.57,784.35,797.61,589.6,499.41
72.85,922.18,837.25,419.69,465.62,60.67,655.55,338.21,936.15,774.14,979.83,431.43,515.46,471.23,913.24,36.86,551.96,696.39,691.45,265.04,614.04,538.4,680.37,189.93,102.47,855.41,634.09,17.38,379.5,78.16,867.48,620.61,504.12,590.79,961.84,215.94,961.33,59.14,886.18,868.21,193.13,608.91,301.12,919.66,524.31,482.97,990.55,687.04,210.26,383.94
36.81,549.55,805.12,291.74,113.37,318.4,43.49,232.91,688.24,933.84,799.78,550.1,475.59,725.32,41.14,590.3,423.71,633.04,947.22,948.56,85.14,776.2,216.77,692.94,785.55,553.04,151.52,574.38,886.36,798.72,930.56,259.98,29.47,937.1,831.59,776.36,647.69,844.31,204.9,767.84,366.83,303.27,203.19,671.04,346.42,527.84,158.93,833.51,600.26,860.81
432.24,390.67,385.02,267.07,740.68,454.77,312.39,800.39,830.29,47.81,504.18,998.69,557.39,324.31,977.82,630.32,982.02,210.46,940.16,391.3,445.72,123.69,163.03,432.98,220.92,706.73,625.83,544.25,235.72,139.96,173.38,908.1,56.71,94.92,424.77,149.0,666.96,9.97,797.38,482.54,232.21,730.6,548.89,710.11,268.3,244.16,997.11,128.95,211.34,42.42
951.09,281.41,380.19,487.47,339.34,969.66,234.4,383.95,732.9,436.64,373.46,749.4,928.19,746.06,763.36,298.43,986.68,681.39,537.65,84.25,843.46,663.52,894.81,846.23,603.62,363.22,553.0,106.3,394.94,147.93,430.1,534.35,648.55,764.75,841.06,80.47,728.65,684.29,794.83,691.86,247.69,304.32,568.56,766.85,136.57,687.07,538.93,142.02,60.77,788.4
417.47,258.22,415.76,999.75,70.16,624.08,665.27,859.48,405.02,928.78,96.59,14.2,239.62,930.37,728.45,385.35,320.57,107.94,122.87,506.64,288.74,326.86,95.95,961.62,553.03,83.45,763.38,961.24,179.93,207.46,131.68,176.11,657.66,750.81,565.13,727.96,347.5,478.75,315.82,256.07,435.41,536.79,157.53,433.84,78.37,778.28,552.4,36.62,898.61,489.11
683.83,872.09,477.36,40.18,651.16,846.22,710.8,237.24,564.5,700.23,240.49,172.83,230.74,966.61,673.63,748.53,974.88,739.1,489.48,220.02,149.98,274.29,780.09,860.91,771.45,407.64,371.99,377.11,465.44,799.89,886.57,369.22,607.04,507.75,125.96,534.15,492.44,370.03,621.34,723.54,882.88,891.62,673.43,507.31,738.4,580.03,268.31,444.99,376.33,309.74
608.88,513.19,76.95,71.99,9.84,714.89,483.19,71.48,884.96,641.1,613.47,780.32,607.19,938.02,630.71,330.0,597.03,58.77,844.27,652.31,623.36,77.95,76.4,714.61,612.95,927.39,628.47,674.0,571.47,69.72,688.17,217.2,182.64,256.0,25.8,659.77,615.35,719.32,567.31,830.6,125.14,145.88,836.33,818.33,864.4,55.25,200.71,844.82,514.84,873.14
620.0,444.81,132.33,118.58,273.53,53.35,744.92,31.29,115.98,625.97,102.27,180.49,240.93,363.33,196.69,887.44,108.85,699.73,142.23,718.71,224.55,906.96,500.82,621.32,951.9,655.52,965.33,518.59,242.05,187.12,892.12,255.29,244.71,512.74,220.83,100.91,158.1,405.55,6.16,980.81,211.59,603.38,998.67,293.49,266.94,434.34,310.29,467.46,646.9,746.52
555.37,853.35,217.79,130.44,560.83,104.05,168.57,871.43,949.95,80.55,57.11,565.77,304.35,568.38,470.29,744.11,83.66,924.85,708.61,0.57,823.41,60.82,706.08,550.17,403.82,735.71,566.22,431.05,364.25,111.31,199.14,959.84,859.51,104.06,984.5,496.91,275.47,639.95,14.45,745.55,696.76,19.66,57.65,736.92,969.53,823.92,386.6,223.55,218.69,63.46
917.32,957.98,331.13,745.57,409.73,655.36,413.52,393.79,287.47,950.91,748.38,661.67,12.93,995.54,465.15,49.86,215.59,798.2,400.32,825.81,614.76,567.62,125.68,755.99,542.77,550.14,628.61,379.82,348.14,615.31,774.18,496.32,483.23,321.57,370.32,147.39,426.07,39.57,748.28,767.52,415.44,579.75,369.54,827.25,229.8,274.12,523.02,292.82,509.52,568.02
320.0,541.0,25.86,21.78,585.96,544.14,383.01,277.81,677.03,17.49,689.26,20.26,317.6,182.32,771.82,718.46,718.25,874.63,582.94,946.54,592.25,99.44,383.69,163.74,568.61,690.89,880.98,930.77,914.26,977.99,366.83,963.77,115.41,176.0,814.18,387.81,975.79,840.68,275.59,694.76,954.32,489.74,825.01,222.17,892.1,657.02,772.03,124.96,717.21,318.01
250.71,926.72,682.04,399.5,608.21,762.29,92.03,166.67,950.17,958.38,384.67,914.62,494.47,551.37,746.32,225.21,785.21,762.54,969.97,587.87,15.02,245.06,681.49,278.28,958.05,465.59,201.48,319.43,492.09,252.78,718.77,669.67,733.34,622.46,821.5,512.51,599.91,744.59,397.63,22.89,309.65,990.13,619.71,749.76,621.57,421.99,664.9,726.49,343.44,626.26
206.16,644.99,717.34,460.01,759.71,123.5,53.4,497.19,183.66,516.88,175.36,700.36,967.53,136.32,879.24,302.73,218.28,206.89,283.65,195.76,685.79,522.85,656.23,241.82,875.74,882.63,649.67,886.27,537.49,31.01,252.11,982.09,891.85,156.71,418.12,285.52,668.77,930.26,830.48,57.82,359.55,634.82,556.55,817.38,486.38,411.38,566.8,332.11,194.48,31.05
618.0,929.84,419.27,406.31,504.43,195.37,119.4,130.4,787.38,490.2,775.72,22.54,583.03,71.06,123.55,951.51,698.22,516.87,745.62,930.62,51.73,178.4,854.1,353.08,615.66,993.66,382.21,11.83,652.65,644.75,853.25,127.45,451.48,370.59,388.2,342.7,459.8,151.08,366.33,874.73,238.83,639.3,465.43,373.09,13.81,483.67,697.67,370.81,748.05,479.16
314.56,915.63,203.62,707.45,730.02,183.53,868.13,249.68,363.02,768.99,73.61,694.49,514.96,388.4,370.82,466.91,282.02,134.93,797.76,198.04,294.28,899.95,674.28,185.66,178.75,199.01,664.8,720.45,65.86,891.94,321.72,578.33,443.21,189.61,208.63,937.64,706.89,441.12,189.86,618.71,908.01,563.7,208.89,578.14,204.57,986.31,358.31,752.51,729.23,160.53
