ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20
51.4,38.03,132.66,64.79,233.05,428.51,230.05,255.15,88.16,320.02,330.18,261.31,267.11,430.73,113.64,319.03,421.49,109.0,205.64,241.14
178.62,219.07,406.42,95.04,222.6,436.2,89.72,63.4,495.42,291.68,8.78,156.95,111.1,128.62,309.19,471.07,124.85,216.08,231.64,181.97
127.55,373.26,424.15,225.85,42.82,49.23,274.52,485.18,91.51,441.01,349.94,183.86,461.81,283.5,73.91,63.19,423.51,148.26,167.19,82.15
112.91,483.18,127.75,18.21,30.19,416.36,7.71,337.27,225.58,274.39,38.19,143.17,126.3,422.15,403.59,142.83,28.91,192.27,69.52,320.16
390.04,87.9,359.01,416.08,492.29,99.5,182.15,379.58,455.0,138.66,339.54,354.6,286.25,80.62,22.39,127.79,324.6,213.65,456.6,171.08
444.78,18.25,259.47,52.36,16.28,110.53,56.91,58.47,438.56,248.09,180.64,108.79,62.2,77.49,12.26,203.13,15.97,178.39,103.08,175.03
11.07,148.19,389.44,362.85,267.38,246.17,7.24,404.37,361.3,180.34,249.65,321.99,469.34,423.28,29.05,51.27,407.81,237.3,292.92,131.24
273.04,65.11,241.97,441.13,73.38,342.09,430.45,158.55,122.76,169.57,149.83,493.74,247.86,382.33,329.95,484.13,346.04,49.71,334.96,31.97
399.27,143.92,144.59,214.87,47.74,324.43,404.17,464.48,412.95,495.34,41.99,153.8,311.16,333.14,358.11,27.02,132.43,488.93,196.31,210.06
17.26,73.54,215.65,162.44,138.17,297.93,255.72,194.67,6.37,398.73,356.01,221.56,105.31,171.24,121.97,63.22,84.9,33.46,296.22,210.75
178.45,184.31,402.38,31.83,136.83,387.38,254.79,438.44,176.49,317.59,128.24,177.85,325.95,100.89,244.89,68.2,178.04,213.99,9.08,441.23
153.0,362.39,384.41,430.36,321.99,317.95,294.63,245.36,224.82,26.91,267.46,436.73,267.87,474.66,76.99,331.31,323.88,215.66,478.95,432.45
8.26,159.34,399.55,7.73,73.02,430.73,202.67,140.28,392.64,29.79,328.38,270.01,433.82,158.6,308.14,458.7,458.76,475.27,336.59,183.65
236.62,285.7,128.67,298.83,153.19,179.21,394.81,359.76,13.78,40.29,214.77,205.22,435.15,442.98,199.07,96.91,411.87,159.1,58.97,424.18
348.08,400.89,142.47,409.88,272.46,313.04,410.28,374.25,355.09,403.15,3.03,365.37,349.17,66.56,48.91,129.13,129.04,133.2,170.39,458.71
276.98,425.99,377.34,284.27,219.91,205.64,433.23,377.32,129.31,356.58,72.37,79.34,332.43,147.66,389.39,302.82,251.88,283.75,233.66,187.46
61.7,447.57,426.96,429.03,349.44,402.63,29.56,85.11,492.53,490.95,222.22,496.0,141.77,271.54,450.99,252.37,338.48,6.92,473.98,330.56
238.52,421.27,399.05,294.46,51.75,460.35,363.91,347.0,59.63,157.02,368.64,485.63,270.5,165.15,452.38,490.11,60.03,64.73,130.9,377.92
27.36,126.64,104.92,36.53,131.89,499.63,166.0,37.28,466.74,36.88,203.17,283.87,139.27,287.01,443.65,246.2,241.88,447.16,355.5,339.04
247.54,9.13,399.79,404.41,126.77,436.97,435.81,123.91,483.13,347.0,444.47,204.99,289.37,363.48,225.28,359.64,241.32,202.14,35.09,121.21
354.57,300.28,382.34,276.15,460.67,163.01,494.31,497.36,240.96,94.43,146.75,439.89,311.92,78.13,136.35,225.54,257.5,106.4,313.74,336.41
117.39,360.64,306.6,396.37,465.2,123.59,143.29,455.38,456.76,200.57,249.11,423.48,144.2,439.38,112.1,187.87,325.14,13.41,204.18,245.59
380.7,411.53,177.69,308.62,125.18,291.01,484.5,197.7,98.47,475.98,199.29,115.19,376.6,182.92,123.89,21.28,168.54,390.63,16.28,142.81
238.82,27.27,236.87,271.74,76.63,497.23,418.43,335.62,239.18,173.19,293.4,437.97,273.15,182.73,459.91,392.19,198.01,124.14,249.65,73.08
491.93,12.52,225.82,143.45,19.65,139.22,231.78,50.82,244.52,275.67,143.95,412.64,83.16,444.95,136.73,169.46,360.54,271.28,475.73,454.48
250.63,437.65,211.46,26.6,32.71,276.79,45.07,68.31,52.28,270.5,376.89,255.69,101.08,92.69,165.2,315.27,450.37,30.33,263.65,175.86
470.21,412.66,415.33,59.09,340.23,42.46,387.39,34.35,22.31,379.51,98.71,277.34,337.89,130.6,163.89,411.36,162.18,293.62,377.79,342.9
364.07,390.71,49.38,287.13,101.35,111.04,382.88,77.11,481.37,134.17,113.67,156.2,89.66,24.11,177.52,446.03,405.31,146.06,318.87,382.01
418.03,77.89,153.47,333.79,133.45,249.94,79.83,442.18,75.07,360.33,43.42,280.06,4.92,64.97,156.21,333.93,431.9,218.02,379.22,140.13
177.85,301.64,151.9,131.94,225.83,188.12,208.51,238.16,490.97,170.3,184.22,247.94,241.67,88.84,446.16,66.97,342.79,171.7,431.26,309.37
181.56,490.56,405.0,106.52,244.52,125.72,323.93,485.25,36.23,440.0,24.51,469.88,197.47,325.04,403.29,244.85,426.86,111.08,301.78,100.66
49.75,9.92,90.36,357.13,242.21,249.56,114.15,103.16,210.63,209.57,204.19,266.68,112.24,313.12,199.87,113.17,89.39,374.22,113.25,426.16
36.94,170.35,364.74,15.64,382.41,232.93,455.58,346.83,141.21,137.61,410.13,67.17,59.65,192.89,467.61,475.52,277.71,81.36,450.37,188.2
331.98,470.51,344.9,13.17,496.03,221.84,69.78,286.92,401.47,201.28,59.73,107.79,75.2,206.06,119.0,495.2,219.96,295.08,233.81,495.19
201.32,249.8,450.29,471.17,471.74,70.38,150.36,256.0,279.29,469.69,421.02,1.29,55.15,135.22,211.61,466.25,64.15,141.61,293.68,41.03
8.83,198.87,413.88,293.95,88.81,383.21,305.35,96.31,438.2,434.91,230.97,233.72,22.89,396.77,133.33,494.83,470.25,364.97,93.84,417.91
37.87,160.28,26.06,280.8,192.04,95.35,144.22,256.03,369.57,26.87,334.6,157.08,461.79,321.0,493.63,357.36,354.96,26.66,481.17,343.78
0.07,162.88,398.36,97.4,193.77,487.17,459.44,40.04,149.18,477.09,414.53,220.36,333.81,35.49,9.1,279.7,85.11,406.31,426.68,174.31
124.26,47.52,227.97,440.73,90.04,422.95,372.66,274.55,358.26,292.68,435.44,338.17,384.64,311.27,285.5,18.98,356.64,103.75,352.91,110.81
127.74,319.62,344.45,78.71,455.09,0.1,379.99,150.84,127.12,128.67,272.17,262.38,81.63,176.26,87.34,328.78,11.45,48.25,111.13,124.48
153.4,371.86,30.84,124.87,35.52,410.62,379.12,345.92,95.04,54.01,358.38,274.61,393.92,88.52,189.97,428.03,20.85,280.63,262.93,390.09
164.14,308.27,122.8,271.79,496.0,360.19,47.17,443.22,312.07,402.71,358.06,355.76,307.99,312.92,336.62,365.82,312.69,366.43,221.44,444.53
308.42,303.15,141.2,168.61,79.65,71.99,187.21,142.61,27.04,443.26,156.6,462.08,270.35,165.59,269.84,149.57,64.97,104.34,491.89,216.15
169.48,47.04,321.87,240.02,318.86,191.22,18.22,472.1,153.34,292.63,312.68,230.26,344.06,369.84,134.72,133.73,60.64,301.59,69.22,437.84
408.33,75.74,177.02,360.27,201.86,90.18,326.8,204.35,340.73,297.48,3.05,221.27,403.15,110.3,324.34,467.59,120.22,168.19,106.11,302.93
166.49,9.24,326.13,452.74,210.08,285.31,484.69,230.16,270.47,497.72,201.27,413.23,271.47,101.08,95.95,309.43,259.83,118.38,316.93,87.3
320.72,425.51,174.32,129.77,22.28,362.55,134.36,157.61,288.43,8.82,109.51,462.53,489.21,169.09,494.27,136.76,95.11,241.84,343.71,92.2
252.19,436.82,413.39,50.66,101.53,55.89,326.05,138.59,179.79,238.67,61.51,76.76,459.4,484.98,477.58,65.54,107.13,157.9,429.93,32.31
286.12,231.88,134.36,231.21,67.77,277.66,266.03,473.22,8.06,231.67,77.7,343.62,307.89,151.9,145.91,202.35,49.0,209.91,491.38,499.04
165.49,290.09,237.54,36.45,475.7,487.65,216.23,385.36,489.79,141.16,258.15,420.14,289.93,267.72,280.92,421.17,220.17,483.6,436.44,241.5
124.03,342.84,38.27,168.31,173.17,5.57,400.35,218.76,61.28,239.78,319.69,195.58,138.17,23.77,418.18,70.71,10.45,193.05,444.38,250.81
177.58,317.44,408.08,411.46,370.08,344.15,100.84,437.6,484.93,437.57,154.19,231.63,285.52,133.48,170.5,371.79,13.2,256.77,417.21,264.32
462.93,308.64,412.84,346.5,369.52,133.5,352.48,50.89,162.73,308.14,113.21,39.68,151.3,145.9,488.67,47.22,46.88,170.04,377.09,378.82
391.63,203.71,496.53,398.76,440.92,32.98,170.84,343.02,466.73,85.09,5.66,425.53,8.86,78.18,357.5,249.22,248.29,66.09,345.04,406.39
55.4,192.12,30.51,215.4,434.0,155.1,438.71,496.35,91.86,392.07,341.69,194.01,235.78,495.26,26.8,51.38,442.3,118.29,198.08,377.92
203.89,368.9,252.02,308.52,177.04,228.59,308.02,374.81,192.89,219.55,331.44,31.28,449.22,259.2,24.09,208.59,474.45,13.7,43.76,411.43
491.61,300.46,435.72,96.41,314.47,38.92,370.75,232.4,487.36,218.31,186.14,468.97,291.94,277.86,132.07,85.75,7.79,396.48,342.69,226.53
426.19,413.64,435.82,169.91,405.95,75.8,41.13,203.25,307.59,469.86,219.47,154.87,463.22,174.63,222.06,191.36,262.3,108.9,267.26,383.63
230.2,469.03,404.8,309.08,419.23,312.2,185.53,448.28,418.95,33.53,293.62,59.57,379.41,325.46,29.32,248.69,361.03,107.47,140.38,472.46
464.23,210.52,230.56,484.28,112.73,67.17,1.17,225.32,441.48,443.28,194.3,283.8,6.12,4.43,373.76,139.84,427.48,180.35,444.93,8.01
187.56,67.43,248.31,123.52,213.81,45.46,434.67,496.25,368.69,281.68,160.14,259.17,303.33,122.52,82.13,190.73,352.79,275.24,282.33,443.13
431.87,499.25,157.31,402.7,362.44,58.82,1.25,343.74,271.07,452.19,453.09,105.43,153.73,166.75,257.3,18.87,210.09,470.56,478.19,277.19
392.52,5.36,285.45,171.03,14.64,107.16,178.07,239.15,426.14,192.47,171.82,45.08,34.22,329.69,255.45,197.29,5.84,225.01,1.31,62.64
35.21,233.77,363.51,81.71,167.13,471.73,136.92,429.78,481.29,353.15,472.14,404.52,394.89,406.38,300.43,396.35,478.37,236.64,390.25,167.75
303.77,196.43,461.38,28.76,148.94,7.19,110.95,284.96,207.49,231.82,113.55,264.4,57.25,69.79,279.47,3.37,224.8,383.48,100.58,489.3
258.75,446.27,207.37,280.2,294.46,174.09,305.82,196.99,417.09,422.06,390.61,220.96,223.22,479.48,354.37,440.39,150.79,492.73,273.61,89.22
414.8,98.72,319.26,293.37,55.93,259.52,475.27,370.51,26.76,20.68,360.7,295.49,489.99,430.45,472.22,99.48,286.45,137.31,39.97,58.28
430.89,317.37,413.72,244.33,111.05,411.42,117.08,446.46,141.69,274.3,385.23,106.33,11.49,219.23,175.65,75.23,45.44,26.01,217.91,420.0
372.9,212.81,335.6,331.83,41.84,85.83,439.97,391.87,420.58,145.9,142.37,201.19,401.97,31.78,227.44,166.89,299.84,345.46,203.63,458.64
136.44,198.72,3.79,110.18,288.86,459.1,478.91,177.42,273.13,111.27,88.57,481.4,215.46,216.04,119.72,21.43,51.02,260.98,291.09,35.36
65.08,221.69,31.62,350.67,477.25,497.69,319.31,370.11,72.4,92.48,215.36,471.51,493.64,243.49,140.53,128.86,122.15,121.27,277.41,315.95
476.85,110.42,200.54,142.33,114.6,314.71,293.07,106.8,338.32,308.11,356.9,479.42,280.26,5.38,331.22,324.45,243.38,265.18,303.96,128.61
386.59,356.84,483.25,323.5,121.93,57.93,150.86,235.41,464.42,11.33,199.47,278.2,115.37,449.4,49.38,161.07,382.55,490.21,412.17,208.53
309.42,300.53,31.35,94.06,259.57,39.3,123.3,5.52,148.85,213.09,487.4,397.72,248.49,336.97,263.8,116.47,118.59,270.05,148.71,97.15
117.61,390.96,346.6,329.45,315.4,499.76,211.56,168.1,47.81,233.93,131.23,297.48,81.26,245.58,304.14,167.41,470.22,491.05,103.63,232.86
398.69,50.63,263.25,403.94,82.69,176.94,15.07,396.16,377.51,184.87,174.36,210.19,27.25,139.54,47.67,456.47,416.3,98.45,441.87,299.2
37.53,30.77,318.02,179.29,389.38,361.99,290.37,256.35,142.69,383.64,56.51,248.49,94.81,174.65,470.88,186.96,244.45,254.42,178.9,178.95
132.37,180.09,367.59,6.0,258.06,159.29,259.44,247.97,83.99,476.26,300.34,362.12,130.94,28.07,155.32,380.55,409.49,204.96,383.11,292.94
31.37,233.36,340.42,212.38,360.78,148.48,80.73,247.42,68.09,66.96,174.31,309.27,38.22,220.81,130.92,401.05,174.35,120.06,151.78,347.62
137.35,298.62,473.75,232.44,204.39,120.07,269.1,366.16,174.69,303.16,263.94,427.42,386.91,380.54,386.75,448.47,367.12,38.04,74.43,316.61
92.64,391.54,303.37,168.36,448.72,353.83,284.74,383.31,2.3,290.32,249.53,426.11,280.06,446.76,252.29,494.03,201.71,100.45,376.19,419.18
151.95,190.91,145.56,485.45,399.55,99.62,0.89,397.58,140.5,163.57,70.7,492.29,454.41,103.61,149.67,287.98,268.77,292.4,336.27,372.73
108.99,226.68,127.39,62.91,135.7,279.36,210.11,413.99,58.75,202.09,487.9,240.14,178.57,43.52,471.67,164.38,236.1,99.99,295.96,418.05
2.45,480.72,445.75,36.79,209.43,180.51,483.5,277.9,186.81,192.51,127.51,27.12,77.13,409.66,384.93,95.91,32.76,109.44,77.94,58.55
331.79,359.04,133.24,485.2,478.66,413.0,236.62,211.18,460.85,343.64,148.75,487.81,455.52,453.24,143.42,456.02,453.18,63.27,68.92,314.61
287.63,337.33,294.43,203.49,37.7,282.17,113.01,391.03,171.79,203.34,107.71,193.39,311.07,135.74,225.44,141.19,119.97,68.28,431.91,328.45
240.51,390.05,365.01,333.76,393.05,315.04,251.61,204.15,387.79,308.96,164.28,377.6,255.04,229.5,73.78,171.83,194.71,4.35,222.54,490.27
10.89,401.64,95.02,451.61,468.78,394.57,178.98,86.66,359.38,374.4,353.12,53.61,352.22,72.07,304.99,365.49,211.42,153.61,158.83,170.77
266.88,21.19,200.61,266.15,122.03,149.61,39.15,233.7,358.53,56.85,218.78,402.71,160.36,67.92,191.51,331.46,212.16,217.9,136.01,295.51
352.28,98.87,282.9,52.84,162.75,21.46,259.27,2.78,299.14,171.27,342.64,437.16,393.86,200.75,142.37,206.87,183.65,455.0,170.63,55.86
328.22,100.71,450.35,137.46,345.85,464.15,427.42,401.07,490.93,474.86,63.85,460.58,310.66,126.23,209.39,37.64,471.7,308.21,178.95,16.37
106.4,148.24,430.5,483.55,405.17,133.79,360.05,80.98,359.16,244.29,3.78,342.77,458.62,372.06,369.81,431.35,190.57,355.78,462.63,173.83
0.7,270.5,94.38,130.14,202.86,107.64,420.81,475.43,170.89,48.38,39.08,422.07,390.98,434.96,257.57,445.91,172.91,199.17,155.34,50.91
430.73,74.99,313.93,202.19,242.93,138.65,159.49,226.41,181.24,95.91,201.69,279.33,54.62,6.86,405.62,389.52,433.05,247.42,190.34,169.11
494.24,180.48,257.81,153.34,373.25,276.96,446.51,288.34,115.28,39.27,272.32,431.95,162.94,7.5,487.07,1.39,446.99,226.92,19.29,447.78
302.44,468.03,201.63,227.4,194.59,395.03,214.24,436.78,442.81,174.56,353.15,170.51,49.06,57.81,307.57,295.94,214.7,207.35,432.87,190.33
269.31,331.04,135.64,90.13,435.33,479.64,492.04,315.25,404.5,450.88,292.14,279.51,37.02,208.46,296.08,139.73,403.83,432.95,220.42,238.88
377.05,439.97,430.56,437.3,336.65,260.76,147.81,172.23,231.66,342.27,361.28,90.04,89.24,387.47,169.67,466.18,200.56,353.33,272.21,42.37
289.6,285.97,80.15,281.05,466.2,119.16,362.74,483.26,254.36,143.32,409.71,319.1,499.77,411.01,219.41,489.26,301.34,479.75,77.09,14.58
74.08,278.52,296.51,7.72,353.83,265.22,158.58,44.56,73.86,9.3,94.36,412.84,105.49,454.28,471.09,338.23,330.01,372.65,53.79,200.12
489.05,475.99,179.0,446.28,92.06,433.06,130.5,248.1,424.29,321.83,38.52,95.12,26.61,274.83,273.45,147.93,298.03,263.94,472.91,171.11
313.11,320.78,295.58,7.15,288.04,32.64,88.46,309.78,222.34,19.47,90.41,29.77,281.85,430.45,344.63,206.91,393.08,114.3,273.1,291.75
265.97,477.13,365.83,58.43,278.31,385.21,161.61,300.24,421.42,134.52,238.73,190.13,281.76,370.17,64.82,182.1,241.09,17.11,458.84,137.35
400.29,221.54,52.48,342.1,400.91,132.28,150.65,329.8,498.77,2.41,29.9,414.6,234.95,86.89,334.91,242.12,239.63,422.09,367.87,440.89
20.34,273.14,198.85,106.16,303.82,313.13,368.77,279.12,248.25,479.05,404.49,99.36,142.33,440.1,279.04,306.57,152.74,98.89,147.63,0.19
382.4,238.14,84.54,459.53,146.98,375.05,253.18,160.93,480.09,340.24,190.4,116.93,415.88,393.17,306.06,161.74,244.13,152.68,217.15,176.05
276.0,23.67,276.25,305.74,0.36,322.71,85.44,30.83,80.92,111.89,259.31,412.85,35.06,83.94,376.02,264.53,218.47,116.24,288.53,182.33
140.37,184.6,97.68,375.86,252.39,169.95,161.51,492.74,349.99,448.21,204.47,196.44,360.61,74.84,261.66,145.81,207.39,366.65,133.12,459.2
57.28,470.62,145.91,217.62,269.81,84.89,400.89,273.9,464.6,5.44,36.68,456.79,218.59,23.94,49.7,29.39,294.71,142.49,245.24,268.53
407.43,360.16,58.96,157.06,168.34,30.35,217.7,302.81,70.07,0.25,478.08,24.18,417.73,28.31,193.37,249.31,442.5,1.29,123.46,413.98
262.75,73.21,302.18,168.4,104.86,63.74,176.65,327.06,29.79,340.63,95.29,433.34,10.08,216.16,279.81,491.77,421.17,422.86,48.6,14.38
108.5,359.52,332.68,134.27,27.2,196.7,64.36,328.3,250.81,58.65,199.19,448.94,294.93,56.54,474.3,365.66,325.6,294.85,387.25,210.17
151.13,353.72,456.54,248.47,166.22,107.99,211.13,178.45,254.0,470.2,398.42,136.95,279.17,275.56,124.29,140.22,237.37,216.17,443.14,426.69
145.87,257.68,341.78,343.72,189.49,271.44,36.29,364.05,493.13,13.98,78.62,216.06,415.85,479.08,332.77,368.34,22.75,350.49,190.07,125.18
133.09,137.39,196.83,366.65,119.85,23.57,147.09,170.84,456.22,125.63,470.38,127.35,433.1,492.51,229.5,113.29,13.34,477.68,470.64,236.35
18.11,134.19,17.23,248.56,270.84,437.23,453.32,200.56,408.32,175.22,454.25,362.71,124.42,233.37,479.79,491.97,144.64,392.81,484.53,372.15
191.28,16.22,427.29,494.31,203.2,494.06,369.52,161.87,250.91,314.33,201.6,129.59,365.81,172.21,253.11,51.89,35.26,340.27,146.2,80.69
151.76,19.93,16.17,63.47,481.16,8.16,379.91,212.83,99.28,268.55,231.07,78.35,107.06,104.03,109.36,411.04,295.18,315.59,152.25,341.29
305.86,123.81,41.28,441.17,419.31,307.08,198.47,322.53,413.95,270.4,69.7,455.96,257.27,420.22,6.02,17.72,341.68,292.71,195.65,200.5
284.88,291.98,174.12,483.84,493.37,182.16,317.89,335.95,340.58,111.31,432.11,250.79,223.4,403.26,84.37,258.39,139.85,292.36,344.57,255.38
310.19,371.25,232.66,436.63,412.77,331.22,224.44,9.21,274.45,193.06,340.26,119.68,142.84,487.67,380.5,322.36,361.35,433.76,361.47,225.35
492.72,14.42,36.37,201.14,61.63,288.02,419.11,327.84,322.58,460.18,387.93,106.66,173.4,464.69,223.71,67.84,154.39,50.11,91.71,338.16
287.07,99.59,369.74,109.02,118.75,46.98,86.85,272.92,64.48,343.52,45.0,246.8,351.62,328.2,193.49,154.32,201.03,245.73,262.43,23.04
464.18,158.29,485.8,238.32,302.02,272.81,451.76,337.05,18.74,147.92,326.62,80.61,341.44,198.06,7.2,308.78,96.87,489.42,357.67,418.38
456.32,96.15,494.6,164.24,82.0,12.1,231.87,20.92,477.17,306.54,154.62,1.83,33.4,479.84,105.21,42.99,458.19,76.65,468.22,54.67
245.95,127.0,304.9,284.71,11.7,153.4,366.97,186.12,226.23,115.09,93.39,124.35,240.89,313.7,269.3,89.77,409.66,43.22,39.03,425.87
325.75,419.74,378.93,485.14,79.51,420.71,217.93,321.39,354.24,224.83,350.25,471.22,120.03,73.7,205.97,108.46,471.48,3.02,371.79,297.44
330.76,454.74,496.22,6.51,269.13,104.08,429.9,8.32,164.41,106.23,148.0,288.46,2.59,461.12,55.06,160.34,274.51,262.33,46.62,231.85
198.19,425.48,38.02,59.32,262.17,429.16,351.01,160.37,258.37,490.97,298.85,333.15,222.06,33.44,239.75,156.75,111.78,78.58,351.31,315.22
2.11,215.67,68.8,141.33,270.56,203.9,186.01,420.85,12.51,231.83,239.53,323.37,28.55,223.12,247.88,216.54,305.41,465.36,61.12,335.52
155.54,197.61,213.84,478.15,86.94,400.61,191.71,238.68,2.15,482.82,263.91,487.66,462.46,424.11,357.12,47.85,26.19,140.3,434.59,65.81
75.18,194.66,310.9,155.21,317.41,176.25,442.78,93.98,374.7,280.78,375.28,307.68,134.69,303.66,441.46,305.42,218.9,210.68,447.24,7.79
320.21,113.92,343.19,0.81,42.4,270.74,116.2,108.8,84.19,493.62,474.31,153.29,170.62,419.05,127.66,73.03,204.05,215.49,152.97,285.1
127.03,311.43,31.43,382.48,232.27,183.63,164.22,382.79,498.09,162.48,89.92,269.8,427.06,16.22,322.69,303.41,398.89,202.39,268.26,33.34
337.51,409.96,154.84,139.18,134.01,129.57,108.89,485.15,130.2,403.78,329.53,363.5,9.98,94.03,490.4,270.04,51.11,225.62,5.45,442.6
104.08,407.69,300.32,300.59,114.21,220.42,276.85,112.85,103.55,341.1,407.64,277.39,401.29,396.81,378.36,99.2,306.72,184.92,64.56,316.63
126.94,344.96,496.78,372.94,345.48,153.84,17.66,490.36,383.61,73.73,192.21,338.52,92.28,136.79,219.98,451.58,305.2,239.15,55.49,153.57
220.45,452.98,183.78,265.36,353.31,198.67,77.06,169.53,380.55,259.94,320.45,334.24,233.59,306.77,84.92,237.35,438.03,166.49,199.09,69.58
229.35,169.74,459.93,46.21,80.03,64.12,131.24,29.44,32.02,304.58,265.49,368.63,227.97,447.72,324.21,156.88,334.03,427.58,320.02,341.5
31.03,134.83,417.49,473.34,480.04,410.87,418.29,259.26,486.38,36.76,395.21,142.02,457.69,175.63,202.15,95.19,220.39,145.36,299.72,430.03
70.46,325.73,281.18,289.86,38.04,136.11,250.06,226.8,168.13,239.66,359.83,227.54,13.61,163.56,330.91,408.71,106.16,82.42,342.77,456.55
7.73,31.16,75.05,39.66,200.79,472.83,454.4,469.24,391.9,458.39,344.5,296.9,122.82,110.92,368.6,349.74,339.81,11.15,146.61,111.59
35.11,158.42,67.88,156.85,423.25,270.96,54.72,390.57,356.84,438.57,268.1,376.72,488.44,418.73,124.96,428.69,439.2,303.48,37.16,76.68
156.51,156.37,411.44,336.2,224.02,316.71,2.69,83.35,318.76,439.6,260.08,85.46,493.27,34.69,138.41,55.37,256.42,56.28,242.34,116.67
409.6,265.15,154.68,389.17,237.73,355.94,276.5,307.15,322.63,320.04,43.23,225.78,178.29,325.29,27.55,278.19,111.96,347.77,375.02,253.8
312.45,442.21,379.64,253.7,423.61,240.53,18.0,34.69,99.17,128.31,132.45,259.32,115.99,5.3,140.89,251.33,61.77,372.08,180.27,63.61
239.05,108.62,477.84,460.79,5.4,375.25,393.72,300.48,405.58,242.32,271.96,459.7,375.96,82.85,53.68,496.94,127.06,437.52,259.04,286.96
18.41,187.25,343.11,455.02,72.95,227.31,258.9,447.34,2.94,47.48,13.72,377.77,393.43,451.03,265.68,331.37,276.31,367.9,452.64,241.59
441.55,129.69,469.85,251.6,18.68,1.41,331.03,235.56,343.19,228.36,40.64,88.45,295.65,87.09,458.26,112.3,298.52,72.39,177.28,486.15
486.43,109.61,386.96,226.18,362.94,146.94,432.53,200.31,145.99,371.4,270.57,446.9,120.97,240.94,279.56,345.75,203.99,270.92,141.06,210.34
385.96,440.26,162.42,110.68,450.13,407.45,353.9,259.07,0.07,3.88,89.08,65.8,158.02,356.71,377.86,360.51,301.05,452.3,468.24,484.17
50.05,433.44,233.07,319.96,298.23,275.16,373.16,39.19,116.08,414.24,292.79,440.9,419.24,315.67,249.16,257.25,340.65,104.09,22.27,53.15
409.9,34.52,20.31,437.59,263.93,177.18,275.37,22.79,152.56,403.29,78.38,461.29,115.63,491.49,483.83,80.08,464.68,175.65,27.29,30.09
146.82,416.87,172.1,192.4,124.49,178.98,75.0,16.26,402.19,31.11,150.77,9.71,317.81,264.05,255.94,228.57,223.54,338.35,498.74,406.95
249.28,357.91,184.96,107.49,131.07,136.62,52.04,106.72,468.8,50.81,485.82,1.41,206.23,450.87,45.69,284.51,393.95,123.73,46.35,61.21
490.3,309.26,182.83,149.77,320.49,434.65,120.97,37.94,232.01,242.26,328.8,105.35,442.84,430.1,225.97,135.33,53.43,426.28,21.34,183.76
102.42,463.42,7.55,42.37,365.62,80.55,222.54,209.12,58.05,6.33,379.26,496.28,241.93,370.64,417.43,266.4,351.86,403.76,488.1,123.34
246.91,414.29,51.68,370.57,116.29,339.4,404.97,1.97,332.12,338.21,370.51,324.17,444.96,92.4,324.4,398.59,219.96,427.56,402.67,7.68
97.86,118.26,165.45,343.95,319.32,115.77,290.54,244.46,364.52,48.88,404.53,338.41,0.66,432.57,377.76,337.06,130.46,495.3,404.67,379.4
419.45,289.98,228.11,72.23,172.84,288.41,401.06,31.43,347.95,9.25,61.88,140.81,480.77,262.5,316.11,458.04,487.04,219.88,406.71,347.94
418.19,25.38,130.3,22.45,302.04,238.41,80.39,296.83,59.83,180.12,18.76,317.9,232.64,176.76,203.72,105.28,143.44,343.44,381.47,226.28
187.68,290.68,87.76,22.89,9.01,135.98,295.64,416.26,44.29,33.89,355.99,5.8,498.24,125.87,281.88,252.36,117.26,485.45,109.45,36.45
