ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20
541.45,310.46,821.04,105.07,948.34,149.38,324.35,891.33,699.46,849.04,660.86,150.38,131.67,205.0,580.22,760.65,983.14,89.48,528.62,601.22
349.46,351.96,263.47,323.11,798.54,68.82,674.84,786.21,364.07,266.89,261.04,537.6,811.2,871.46,609.2,23.2,646.49,450.99,532.09,282.12
938.54,613.83,822.45,738.45,683.78,62.26,59.54,804.67,957.52,981.13,955.57,510.48,281.74,420.77,392.68,20.2,59.95,419.29,593.04,687.65
429.39,622.67,564.56,806.64,857.76,900.28,256.03,950.25,172.26,843.14,575.67,605.25,938.8,707.94,657.81,565.14,441.29,626.98,598.9,924.9
761.97,161.6,989.31,889.96,199.87,26.78,600.32,431.5,922.77,56.68,396.14,861.7,334.22,140.58,543.66,367.53,519.42,638.81,445.92,438.26
174.27,448.84,406.57,439.14,628.31,170.25,545.51,747.47,549.76,123.3,474.74,689.81,803.97,551.69,174.58,83.22,986.77,291.46,411.44,206.33
634.78,226.85,785.37,338.82,425.74,360.97,769.67,302.34,27.2,627.53,306.09,583.93,182.04,840.19,514.52,513.01,939.25,25.51,997.86,168.77
654.87,791.05,847.32,62.32,420.32,466.75,212.39,59.16,691.73,963.82,230.09,15.38,713.94,983.76,212.53,904.26,520.23,397.1,534.25,98.14
803.94,617.54,869.23,356.0,849.71,795.02,218.8,740.35,288.97,84.48,959.22,11.16,4.51,587.29,83.75,104.89,536.62,117.79,12.66,788.23
616.76,259.83,71.82,238.14,986.47,700.77,405.3,559.42,918.57,896.13,901.74,957.2,410.03,927.46,710.76,268.26,256.78,968.57,938.96,198.67
269.86,778.03,168.36,490.04,64.29,883.83,397.81,207.72,200.88,369.15,837.03,896.17,149.68,782.9,494.46,430.69,454.96,265.6,458.78,381.73
499.79,744.46,352.31,7.39,349.78,471.59,486.07,73.61,289.24,605.75,528.9,411.26,252.8,662.66,70.47,471.47,868.81,294.14,30.37,122.67
571.25,887.6,571.1,176.81,386.24,376.69,161.49,223.63,132.11,95.18,419.35,858.75,878.75,221.64,956.69,106.75,672.15,982.89,937.45,533.08
436.07,976.04,417.44,11.35,444.19,848.54,105.27,579.38,633.2,96.97,524.13,97.09,346.84,650.58,519.33,915.87,237.49,911.9,871.57,209.56
977.02,882.11,861.2,700.98,388.85,407.71,425.65,325.99,705.02,384.94,662.08,585.53,936.93,263.09,367.14,443.24,812.44,283.14,435.58,716.49
390.87,500.35,576.38,972.23,711.81,41.87,137.07,219.5,847.53,633.88,700.49,101.33,877.08,752.14,32.02,463.84,884.11,437.43,5.92,544.31
337.51,504.71,84.15,748.5,157.06,533.11,798.54,596.78,655.9,465.0,230.36,401.2,322.32,234.05,197.02,609.99,948.44,604.17,200.61,367.39
45.13,29.98,573.23,314.13,134.99,358.76,931.06,297.06,44.37,105.48,41.35,253.69,496.62,529.43,841.13,127.08,975.1,390.05,422.18,725.91
127.92,599.77,445.43,647.85,264.4,86.28,969.14,889.06,480.6,154.45,299.08,403.38,241.47,33.07,882.69,497.52,915.76,165.34,971.08,100.95
71.19,445.88,504.78,577.43,895.98,123.53,960.89,857.05,581.1,166.87,262.31,825.25,323.35,630.07,111.18,82.34,665.09,7.1,25.66,547.99
807.93,143.6,390.93,640.78,885.54,850.32,741.21,796.84,999.14,434.06,125.36,968.17,441.33,676.79,484.22,114.54,327.71,418.74,697.2,304.07
311.66,613.64,919.11,635.83,934.58,724.03,435.54,971.07,76.19,790.27,870.93,5.92,165.58,322.91,332.98,827.77,231.01,322.77,41.9,20.0
927.32,166.09,165.39,451.2,926.17,59.54,33.75,596.63,496.46,100.65,825.87,316.23,743.29,337.29,155.35,898.41,641.42,208.47,753.7,816.42
593.73,725.36,773.31,942.91,850.62,551.0,385.65,386.0,758.79,584.61,885.04,522.1,897.08,599.2,898.06,791.97,687.42,205.53,940.01,519.18
71.08,177.73,185.37,879.86,986.7,215.75,167.89,613.92,815.1,30.38,315.27,895.65,773.9,478.63,660.73,499.99,834.7,369.23,875.15,824.13
401.59,684.93,590.71,553.54,649.84,908.8,402.91,328.58,236.25,292.56,696.29,38.63,399.18,826.94,544.69,601.96,906.22,145.79,539.2,512.79
444.09,152.93,946.93,247.27,520.28,148.56,45.84,11.7,0.41,743.31,874.63,959.0,794.68,859.23,946.65,103.68,677.63,423.05,730.52,856.07
524.29,777.63,541.11,593.51,33.3,336.36,386.8,215.42,522.4,521.89,933.02,721.47,390.05,112.25,146.03,974.43,329.95,80.25,431.3,876.98
277.19,804.7,707.19,562.5,760.9,376.84,824.97,448.45,633.35,463.03,243.13,602.23,633.28,325.76,232.51,988.34,812.58,76.34,750.17,355.76
385.72,349.13,556.57,756.54,926.22,476.54,925.67,229.55,736.99,821.18,395.57,151.97,914.4,728.08,627.34,611.69,408.44,688.5,295.73,139.39
95.06,779.61,954.89,189.03,822.5,290.51,123.13,539.65,754.42,634.45,767.66,490.93,894.95,551.69,453.79,361.92,101.97,303.86,898.35,286.48
12.6,976.62,741.6,656.74,34.21,602.26,909.68,884.62,856.51,582.35,719.32,249.79,691.77,55.62,231.97,242.62,781.8,59.69,720.71,415.89
302.31,902.96,449.75,338.02,21.57,834.93,795.18,965.66,859.3,867.14,862.28,562.23,809.82,447.5,337.57,408.05,375.29,811.89,487.74,952.71
869.16,52.95,677.0,644.69,376.11,79.82,70.8,5.5,626.29,423.65,942.38,594.35,566.23,219.68,127.01,160.51,513.36,170.15,59.22,779.58
780.0,917.91,337.03,897.67,73.03,508.69,325.83,261.16,574.6,641.96,425.47,876.58,544.93,918.96,153.67,61.58,342.16,251.48,628.06,483.91
689.66,927.64,38.27,768.71,928.69,691.27,800.95,479.49,610.09,216.49,369.62,925.87,250.36,248.54,694.32,606.25,181.35,5.77,374.39,196.1
481.4,27.93,886.2,594.25,828.24,746.27,807.05,192.36,549.51,98.74,302.47,340.64,210.4,324.57,601.88,455.64,24.87,752.2,171.96,297.81
464.76,228.61,468.04,302.49,135.3,925.32,486.77,602.54,420.89,870.93,307.15,253.25,76.45,874.47,9.12,361.62,112.39,8.76,318.94,299.43
814.17,763.88,200.74,2.23,11.55,102.75,874.64,516.17,683.01,790.52,140.53,65.05,301.58,872.7,897.2,196.92,716.41,566.82,863.3,604.21
199.56,601.07,665.94,519.44,300.22,82.92,730.88,978.12,740.32,559.32,599.76,115.54,665.16,73.44,772.07,340.03,388.78,790.0,104.5,961.8
770.11,122.58,182.81,946.47,727.48,8.31,349.68,631.47,423.68,809.2,603.38,683.67,579.86,222.77,370.46,786.38,980.45,331.42,74.29,473.44
812.61,975.51,548.42,491.23,250.55,265.43,400.66,82.2,553.0,662.4,735.42,321.27,600.57,873.27,175.11,486.98,984.67,995.71,663.38,616.69
107.25,893.38,962.62,645.93,626.08,543.21,747.39,398.21,134.82,90.31,283.21,961.78,903.27,733.48,259.96,610.43,46.75,823.04,618.3,117.24
869.96,155.71,587.55,629.79,642.17,2.32,828.09,987.68,494.14,718.7,516.87,862.41,100.81,167.65,702.62,996.66,649.32,520.0,881.82,924.96
946.08,10.21,15.79,78.72,900.29,540.26,913.44,208.5,328.9,136.94,537.05,645.34,423.62,710.65,847.03,286.67,266.48,592.45,569.02,594.05
371.3,85.53,268.02,110.05,518.17,669.58,496.56,227.28,71.63,498.11,411.05,644.72,728.38,253.67,863.97,683.94,377.25,920.64,634.76,89.75
907.32,602.03,189.11,302.01,988.54,173.61,765.16,347.41,976.42,562.57,472.8,765.19,258.79,784.18,212.55,380.59,572.83,767.18,346.46,413.9
715.44,308.32,239.71,755.16,83.77,996.93,527.99,221.89,6.99,388.93,546.13,27.7,725.47,591.56,523.54,664.1,730.28,87.65,467.13,867.06
97.29,988.3,87.44,411.28,983.05,352.74,123.39,220.95,309.1,874.77,541.0,128.66,659.31,545.89,299.25,750.47,27.55,754.86,687.29,336.44
651.3,276.61,384.17,472.61,462.84,752.71,845.65,482.81,619.57,87.23,493.58,828.34,256.85,159.35,278.67,460.26,489.73,567.61,578.54,518.02
848.9,868.29,309.43,197.4,171.23,546.95,644.5,819.96,950.3,781.44,555.86,80.75,863.1,802.56,933.6,467.1,776.08,355.96,962.1,953.85
923.29,442.92,368.55,211.66,19.34,552.11,108.27,337.23,761.1,673.6,132.96,772.41,928.36,636.28,322.26,190.29,958.1,250.9,438.78,63.81
348.59,554.76,347.6,324.31,742.87,68.8,234.1,430.36,761.03,820.55,754.08,330.29,938.74,489.42,732.18,6.69,926.12,482.17,295.06,90.28
364.8,986.2,856.05,72.65,783.05,578.59,187.92,118.38,271.48,814.58,56.38,39.77,324.55,429.08,717.19,539.24,615.45,705.66,624.94,842.04
871.86,633.4,941.26,626.22,333.53,747.17,252.01,115.58,820.25,512.51,43.37,14.81,238.86,46.32,285.07,50.26,154.7,120.56,928.23,496.91
677.73,641.83,84.95,649.75,723.52,253.47,809.33,337.52,525.49,760.12,497.81,386.0,750.92,756.95,758.16,586.88,401.61,93.2,243.93,902.46
362.77,921.12,800.93,449.23,700.64,923.21,704.31,856.24,317.25,965.36,947.17,730.98,614.28,180.89,481.13,793.81,300.48,939.69,872.02,949.03
292.86,682.19,54.63,929.51,697.27,763.74,898.07,713.25,478.26,901.55,425.63,305.43,85.41,862.28,44.69,705.63,737.16,421.24,156.6,998.22
623.65,182.84,411.93,864.02,712.44,40.4,965.92,462.96,960.83,638.13,876.55,386.61,164.06,871.1,553.59,900.7,934.68,522.17,64.04,654.41
806.31,693.75,456.2,891.26,138.27,723.56,770.16,666.23,525.06,220.06,26.59,725.36,801.22,900.68,646.16,763.91,763.29,287.11,801.8,989.01
347.09,257.39,837.76,718.82,293.17,513.4,398.49,821.81,479.7,588.38,328.6,419.39,43.55,62.74,699.06,58.81,670.83,611.57,164.99,815.28
256.04,124.15,63.69,939.16,115.23,476.5,320.82,940.94,227.27,21.51,365.71,825.4,204.17,72.08,223.22,572.58,662.14,427.1,570.38,389.87
61.47,192.93,685.22,677.99,242.53,544.62,219.35,873.86,560.39,707.3,933.24,308.15,885.44,681.74,585.0,988.22,528.34,33.84,489.52,981.66
823.92,591.84,955.19,935.95,822.79,591.41,617.74,409.04,595.44,782.52,205.45,451.97,435.11,745.2,733.13,754.82,967.26,261.25,833.9,109.29
639.12,537.15,221.5,493.55,390.59,16.83,759.34,822.85,105.45,201.48,156.75,607.15,774.58,189.13,968.11,288.28,295.92,504.55,474.96,103.69
173.92,542.71,385.59,89.75,181.68,494.56,176.39,769.72,295.85,620.16,39.84,873.78,161.47,178.76,167.14,544.58,926.59,176.91,495.37,121.81
679.11,979.55,762.96,602.04,775.79,698.02,289.91,790.18,88.33,750.36,915.0,104.92,745.22,431.93,577.97,252.6,423.71,948.05,519.34,133.46
547.8,394.43,469.61,194.89,561.11,146.9,676.13,873.46,533.49,416.54,63.81,557.74,477.94,225.07,518.29,318.94,230.92,16.38,285.63,731.1
808.25,584.07,412.9,266.22,845.72,566.82,395.32,528.7,878.97,45.06,950.75,370.65,383.89,293.44,958.82,221.85,42.42,976.97,428.19,282.91
311.38,494.02,426.7,955.1,8.46,918.03,182.7,896.44,529.75,309.0,178.06,57.34,646.14,774.8,825.21,624.23,989.86,590.31,387.37,796.55
987.86,221.17,341.21,24.0,12.7,767.99,558.59,301.84,761.16,534.86,905.71,31.33,110.18,741.65,54.26,745.12,935.33,8.95,852.88,803.93
944.2,67.39,80.96,367.17,322.26,352.9,140.63,405.67,52.55,459.33,879.89,339.9,383.97,932.54,555.26,65.27,49.88,133.76,347.58,292.36
99.77,327.97,444.45,697.51,507.35,461.02,195.88,567.08,714.69,6.82,890.82,706.07,788.15,352.25,573.26,689.81,255.45,591.61,672.4,576.08
53.02,352.81,142.92,735.5,997.71,435.59,897.73,596.26,886.25,438.19,160.87,270.95,157.81,735.46,653.27,237.91,947.01,507.77,776.8,842.49
607.92,701.29,106.43,816.13,172.24,864.09,495.94,1.72,484.8,990.63,10.1,175.4,702.63,621.3,842.37,852.68,528.3,139.87,723.11,547.25
316.19,744.41,942.52,502.6,475.52,706.84,256.57,524.91,180.87,817.78,560.77,270.0,100.26,582.68,281.1,551.98,164.35,497.31,916.11,353.44
347.45,745.76,19.93,875.3,988.57,684.52,285.85,281.79,937.67,542.36,696.91,674.39,45.04,354.93,110.09,287.75,604.56,597.54,796.93,141.41
907.52,225.89,599.73,484.52,24.76,951.99,682.14,918.98,414.85,400.84,203.24,54.06,266.36,81.99,886.97,154.68,225.15,360.45,544.57,606.62
961.55,126.34,204.99,810.1,728.08,936.29,748.95,98.01,977.83,763.32,562.02,487.85,5.39,116.58,587.12,969.74,655.13,167.19,462.6,511.11
604.38,721.75,935.37,1000.0,459.65,629.99,684.56,862.73,926.52,671.24,87.35,247.14,497.63,532.89,528.05,322.19,216.6,757.04,332.98,337.9
857.32,338.01,949.6,983.12,764.7,923.46,171.71,946.71,429.45,454.8,58.81,357.38,904.13,75.23,787.62,265.89,985.45,3.91,478.86,844.24
571.7,190.65,855.21,288.76,621.69,11.82,22.0,20.61,35.45,911.44,8.38,871.31,905.19,409.45,988.86,54.72,52.77,680.91,689.98,119.39
648.56,377.46,188.55,701.95,498.29,960.14,871.94,347.37,802.51,411.83,820.4,292.1,449.97,465.19,329.48,452.57,858.83,537.1,578.0,398.38
187.4,46.17,780.62,712.34,805.68,947.35,962.01,131.04,690.37,478.14,804.75,517.29,605.31,557.57,125.22,258.88,1.07,562.03,687.34,568.52
859.33,335.05,945.58,715.99,843.32,218.23,695.74,377.47,108.72,253.06,380.77,690.76,773.24,485.07,65.21,208.6,894.51,576.19,891.91,968.57
850.06,16.43,752.9,570.05,383.86,455.2,636.18,431.84,66.68,97.54,49.17,686.49,235.79,107.19,159.36,240.46,266.82,226.75,735.06,154.81
4.72,116.8,304.97,191.49,209.93,980.82,966.28,369.09,154.93,870.07,783.59,233.73,843.17,16.38,384.62,813.24,856.02,706.01,551.98,899.57
342.49,694.97,629.92,441.13,989.5,623.2,683.6,817.68,930.59,429.13,738.45,500.02,699.69,958.06,904.41,672.61,777.26,686.6,650.21,90.1
917.68,324.02,765.32,612.37,412.8,714.32,583.62,493.85,961.54,416.9,838.04,446.49,424.77,95.59,550.03,170.83,391.96,337.14,109.49,18.08
416.92,58.44,966.44,640.52,602.98,410.43,200.04,908.44,878.34,0.72,714.09,207.68,879.39,265.43,428.72,573.05,209.5,976.64,851.52,888.06
66.13,803.12,752.55,292.59,0.22,226.69,579.73,2.29,409.6,728.5,531.19,843.27,25.71,701.32,61.72,526.02,390.97,495.96,911.82,184.76
952.64,566.99,610.7,614.42,40.93,860.02,300.45,86.95,132.55,480.92,574.0,166.2,735.5,37.59,135.97,66.0,593.38,64.57,130.56,870.88
782.67,569.54,636.69,620.27,70.44,85.16,127.55,615.95,689.77,837.26,745.37,338.91,339.94,474.56,282.54,116.43,599.09,553.31,347.86,932.59
69.67,276.37,678.09,582.82,113.4,603.53,325.64,103.63,962.98,300.82,772.24,285.2,384.05,12.11,485.59,255.77,757.88,72.77,982.71,293.21
989.32,887.92,555.96,913.57,755.89,455.79,977.95,496.0,150.55,848.16,379.97,582.91,239.02,130.33,733.49,858.82,308.88,386.29,372.89,899.87
601.37,142.62,794.22,666.57,131.7,167.64,725.24,452.4,847.49,180.83,371.4,85.18,92.32,871.42,672.19,400.95,468.65,623.32,185.26,310.2
515.92,390.63,603.34,789.83,339.47,776.54,452.88,657.81,990.1,37.55,844.09,785.93,388.86,535.22,741.24,824.46,715.26,988.79,159.54,454.09
631.13,179.15,503.3,418.01,880.86,812.82,827.21,852.22,491.07,270.12,465.01,613.35,12.9,872.05,76.87,704.45,804.89,309.08,740.08,986.65
429.02,753.41,80.66,19.95,199.75,720.49,464.75,145.74,819.63,902.34,351.86,98.49,467.9,27.21,884.62,28.69,603.1,518.32,953.86,838.6
989.53,905.3,36.16,447.6,228.62,580.16,998.65,360.55,251.84,746.67,537.81,696.97,281.03,802.26,323.66,489.75,385.36,986.97,513.93,182.96
671.45,604.9,404.89,173.07,994.76,473.55,421.04,79.3,640.97,908.75,680.07,163.92,423.13,588.01,225.16,766.19,402.88,801.2,542.44,678.67
11.63,19.59,879.83,922.5,74.93,473.39,750.96,318.43,329.23,816.58,990.72,868.57,730.61,179.93,39.14,465.99,475.3,784.24,841.3,479.4
385.35,239.82,703.14,774.02,229.77,154.61,531.87,733.4,653.84,730.14,757.35,269.23,498.83,186.46,318.89,174.4,652.77,548.02,477.11,471.23
671.51,277.93,432.57,706.2,657.12,278.63,700.59,574.8,272.82,826.25,977.18,711.86,961.62,86.88,398.14,417.2,271.48,353.79,340.19,885.31
402.03,191.31,88.17,945.93,657.46,921.26,231.98,575.24,569.35,526.31,542.07,256.4,936.89,53.67,302.78,596.9,382.41,658.13,48.67,855.78
305.4,446.71,462.74,341.34,922.92,772.55,163.72,943.53,805.03,723.67,335.61,398.38,166.05,808.39,769.32,358.63,589.26,726.03,747.61,574.27
666.01,214.02,319.39,365.04,751.94,758.61,146.29,199.17,310.57,223.61,563.33,648.99,501.76,564.82,607.14,789.54,410.7,485.81,884.78,330.4
779.62,620.34,496.58,962.76,771.46,992.91,190.51,364.13,664.08,208.1,599.58,146.9,59.02,118.45,280.3,497.94,912.89,333.22,20.75,576.86
762.13,347.82,393.32,768.62,714.45,793.42,877.03,963.86,24.23,170.35,922.3,506.69,874.88,920.98,135.71,646.07,247.93,697.2,678.59,12.12
320.91,870.92,161.17,911.92,925.39,345.81,885.29,554.89,638.75,67.83,778.69,821.18,825.74,16.57,91.12,411.73,820.31,182.52,939.42,559.81
776.91,476.42,73.51,925.51,77.38,641.45,539.57,17.94,306.74,148.44,644.44,810.33,821.26,271.8,3.5,546.73,659.29,787.65,441.08,813.18
899.34,626.79,37.69,74.9,609.94,237.3,801.35,942.84,593.95,999.66,485.21,761.23,937.83,953.53,425.64,985.8,501.9,891.79,739.08,762.95
691.64,99.59,643.25,900.59,43.64,946.01,47.63,876.27,316.98,106.53,45.52,506.85,28.27,84.92,436.78,534.37,486.95,615.21,264.36,10.69
938.55,73.83,227.52,655.0,232.4,994.95,233.41,718.8,522.05,636.31,146.19,186.78,308.52,204.89,977.28,866.36,276.4,215.35,433.21,208.12
737.7,827.3,156.67,902.03,546.55,941.28,786.06,464.25,539.23,226.15,282.96,911.33,726.84,262.55,46.25,444.2,534.08,25.03,582.28,158.59
229.66,881.7,397.9,30.75,800.77,962.01,763.45,184.88,256.92,39.55,632.3,521.95,137.31,574.76,351.22,322.0,931.96,344.73,196.1,990.96
859.35,613.57,86.02,603.01,620.96,439.56,985.71,979.41,703.65,35.04,654.72,602.26,85.08,472.79,139.65,934.2,468.11,59.31,936.42,379.17
707.81,271.03,645.67,838.2,247.96,403.17,153.62,202.48,716.1,140.0,617.99,231.92,708.82,791.72,436.94,913.58,489.09,87.49,813.69,700.14
289.54,681.71,160.89,641.6,524.29,746.67,431.58,787.47,194.29,192.64,993.68,380.98,709.5,665.25,342.03,919.69,732.03,254.25,41.99,294.92
527.8,621.64,675.25,941.33,675.08,489.59,290.38,458.06,105.38,385.72,959.92,776.72,534.37,434.87,411.62,350.55,221.65,936.81,628.95,428.25
436.64,330.44,503.93,811.68,473.65,206.5,901.94,429.46,351.11,458.07,177.97,640.32,623.27,552.39,807.43,147.43,223.69,77.73,387.09,549.82
11.27,335.7,537.86,580.9,479.8,799.9,459.77,142.73,833.91,388.44,31.3,153.08,651.58,63.94,428.38,291.69,625.85,614.44,490.03,393.67
334.67,440.38,113.86,852.51,612.89,252.51,948.42,445.13,115.37,173.9,348.03,664.94,379.8,394.53,880.0,790.43,825.46,203.09,747.01,680.83
105.71,323.05,693.4,218.07,571.8,257.61,976.6,79.11,137.87,8.19,28.86,973.41,67.53,679.34,393.88,812.43,276.59,999.56,636.73,722.23
775.73,504.92,446.03,308.35,682.54,257.09,792.5,259.47,685.52,624.0,216.82,473.82,837.54,647.75,723.18,308.16,164.06,137.01,205.79,16.83
764.42,913.38,880.82,638.12,25.26,186.08,703.94,805.11,328.98,933.22,605.56,593.39,230.54,567.33,786.84,886.73,917.77,582.71,964.81,517.6
926.59,848.09,85.11,682.47,37.81,670.45,376.36,971.67,190.96,756.06,316.95,929.05,619.28,541.23,265.74,520.06,580.76,946.47,752.96,385.04
397.51,680.95,254.5,914.44,456.16,403.09,977.22,907.62,794.86,709.8,678.36,88.29,257.36,531.58,944.57,74.16,857.31,902.02,811.6,510.1
706.62,487.57,28.33,677.06,312.36,627.48,914.96,926.63,565.99,826.37,735.5,342.28,171.42,102.34,291.56,880.33,574.63,10.33,366.26,155.61
475.3,722.4,482.7,691.37,581.16,631.46,450.57,248.13,217.85,118.58,267.13,596.4,785.96,438.22,121.4,985.31,679.25,780.31,399.05,113.28
840.24,612.95,596.0,118.03,700.69,786.07,642.39,272.65,703.57,38.67,435.57,323.26,30.68,383.39,531.97,795.76,204.5,97.25,976.39,10.33
370.12,536.09,981.07,293.04,519.68,954.43,540.0,690.07,427.23,402.22,408.37,955.14,440.09,606.68,552.0,129.41,621.98,140.2,632.03,336.46
576.92,728.34,83.51,529.26,203.85,359.83,327.18,265.28,823.97,882.35,722.19,232.38,363.34,693.06,108.86,764.33,946.53,220.3,768.24,556.87
945.29,113.37,540.33,771.52,234.34,782.75,506.87,932.77,296.32,17.08,527.63,233.88,955.86,513.81,867.85,807.51,122.34,646.17,229.21,207.6
305.18,146.39,71.26,566.93,580.48,795.62,56.99,972.09,510.68,403.71,706.44,303.67,379.16,284.99,746.16,37.23,922.9,372.2,528.2,610.62
363.99,984.09,555.25,656.14,125.7,199.92,563.04,290.04,690.3,893.52,782.94,700.9,387.08,89.63,337.61,558.2,349.46,432.09,272.75,43.18
280.5,378.91,888.12,387.9,870.55,536.25,955.21,808.45,952.27,640.7,487.63,889.42,641.32,373.11,171.93,59.49,211.32,935.74,590.97,624.59
962.63,999.44,495.37,286.17,450.98,924.97,120.87,476.53,741.65,873.77,294.04,573.01,842.42,148.8,772.92,435.98,729.96,654.45,193.1,720.52
877.57,444.77,216.04,747.94,686.89,820.68,416.29,300.25,854.71,745.75,342.43,236.99,621.84,726.59,646.26,216.04,132.22,619.31,865.65,443.77
287.92,557.5,101.68,462.05,977.34,4.6,8.65,113.86,63.53,345.26,182.83,926.56,968.08,304.91,284.08,759.33,951.59,690.03,172.78,515.65
706.01,402.37,236.5,573.04,217.03,201.33,600.96,165.82,920.95,464.17,72.23,608.08,135.45,286.18,261.09,413.34,789.51,490.69,52.22,690.61
146.35,52.98,320.84,558.72,255.3,121.34,441.83,269.36,584.0,733.38,952.76,584.16,4.17,96.08,824.43,90.66,744.16,738.91,749.91,100.96
396.59,544.24,465.84,590.88,362.14,547.31,816.92,861.89,425.97,31.18,44.26,337.09,36.47,176.79,124.82,369.65,687.69,151.0,633.57,813.99
94.21,482.7,20.7,730.12,413.41,141.5,580.41,665.57,814.37,374.47,185.31,103.01,954.61,855.46,393.77,474.58,873.52,597.95,165.32,173.63
613.26,591.88,228.49,575.96,547.42,280.23,434.39,874.78,138.77,798.35,774.22,982.28,464.99,853.12,977.85,606.83,393.65,476.93,600.9,509.23
942.66,251.99,364.84,67.86,897.01,878.0,709.87,826.63,253.43,348.63,742.28,371.14,737.69,123.36,382.79,885.33,663.17,621.19,410.19,657.91
979.79,416.21,736.69,283.17,485.73,919.87,423.3,73.72,299.23,471.36,3.15,562.35,810.02,569.82,880.97,780.94,391.97,201.56,403.46,494.02
342.67,234.91,579.14,753.02,201.84,319.33,618.22,432.56,472.54,473.62,897.83,75.01,922.49,606.56,767.22,447.83,466.27,491.4,559.35,167.97
455.38,700.8,860.9,215.35,145.79,914.67,953.43,271.3,758.75,785.24,656.57,63.21,589.09,835.68,748.25,669.09,688.75,924.71,667.83,655.08
7.29,71.15,80.38,231.82,245.32,409.35,429.85,779.41,483.18,169.01,582.54,198.55,959.5,412.31,202.05,277.83,274.58,235.14,91.55,57.71
406.27,734.96,361.32,553.86,452.44,688.31,660.96,59.75,720.85,222.82,511.11,405.85,940.2,274.58,446.25,506.35,124.42,827.87,457.63,45.3
195.0,411.28,724.73,267.67,821.0,39.46,180.55,392.59,457.82,366.16,502.65,38.93,60.56,86.39,147.28,330.84,820.1,240.73,258.81,487.05
856.0,78.36,41.8,681.5,400.59,152.53,491.55,204.61,820.6,416.73,646.23,812.17,972.79,584.37,492.63,248.24,460.13,364.94,615.09,166.91
523.99,797.45,338.92,121.1,9.51,731.81,974.51,963.1,434.49,245.35,417.06,77.32,446.12,627.51,350.94,859.67,38.42,10.61,777.86,349.5
639.71,424.05,154.4,239.6,422.18,635.85,377.89,711.99,190.43,609.05,43.56,99.21,84.24,746.29,444.37,707.35,194.67,406.31,27.03,164.05
495.69,955.96,258.22,559.07,956.27,959.35,664.33,554.24,451.32,930.61,6.8,699.44,854.15,172.03,3.76,904.84,748.42,268.18,472.1,359.9
96.58,312.2,352.89,251.13,310.21,323.09,555.47,825.07,618.23,275.95,711.4,470.65,390.53,801.32,775.86,455.55,569.24,840.64,534.98,581.89
